https://www.giantbomb.com/api/game/3030-19915/,Resurrection,3010-31,Dinamic Multimedia
https://www.giantbomb.com/api/game/3030-2847/,PC Fútbol Selección Española Europa 2000,3010-31,Dinamic Multimedia
https://www.giantbomb.com/api/game/3030-19911/,Death Knights of Krynn,3010-34,"Strategic Simulations, Inc."
https://www.giantbomb.com/api/game/3030-11011/,Dark Sun: Wake of the Ravager,3010-34,"Strategic Simulations, Inc."
https://www.giantbomb.com/api/game/3030-13731/,"Warhammer 40,000: Rites of War",3010-34,"Strategic Simulations, Inc."
https://www.giantbomb.com/api/game/3030-16811/,Imperialism,3010-34,"Strategic Simulations, Inc."
https://www.giantbomb.com/api/game/3030-23963/,Otherland,3010-36,dtp entertainment AG
https://www.giantbomb.com/api/game/3030-39237/,Crash Time 5: Undercover,3010-36,dtp entertainment AG
https://www.giantbomb.com/api/game/3030-32498/,Crash Time 4: The Syndicate,3010-36,dtp entertainment AG
https://www.giantbomb.com/api/game/3030-39460/,Memento Mori 2,3010-36,dtp entertainment AG
https://www.giantbomb.com/api/game/3030-60076/,Touch Battle Tank 3D-2,3010-39,"Agetec, Inc."
https://www.giantbomb.com/api/game/3030-52069/,Bloody Vampire,3010-39,"Agetec, Inc."
https://www.giantbomb.com/api/game/3030-60074/,Touch Battle Tank 3D,3010-39,"Agetec, Inc."
https://www.giantbomb.com/api/game/3030-36780/,Magical Whip: Wizards of Phantasmal Forest,3010-39,"Agetec, Inc."
https://www.giantbomb.com/api/game/3030-12061/,Dark Universe,3010-41,Max Design GesMBH
https://www.giantbomb.com/api/game/3030-4175/,The Clue!,3010-41,Max Design GesMBH
https://www.giantbomb.com/api/game/3030-20/,Burntime,3010-41,Max Design GesMBH
https://www.giantbomb.com/api/game/3030-12712/,1869,3010-41,Max Design GesMBH
https://www.giantbomb.com/api/game/3030-25568/,Brainpipe: A Plunge To Unhumanity,3010-42,"Shrapnel Games, Inc."
https://www.giantbomb.com/api/game/3030-9446/,Dominions 3: The Awakening,3010-42,"Shrapnel Games, Inc."
